kill 'em all,metallica,8.6
everybody's heart is broken now,niki and the dove,7.8
nat love,kweku collins,8.0
outer heaven,greys,7.8
commitment to complications,youth code,7.5
gore,deftones,7.8
ears,kaitlyn aurelia smith,8.0
standards,into it. over it.,7.0
ology,gallant,7.5
psychic lovers,dinner,5.0
junk,m83,6.8
afterlife,dj rashad,7.2
painting of a panic attack,frightened rabbit,6.0
more issues than vogue,k. michelle,7.9
azel,bombino,7.8
human performance,parquet courts,8.4
atomic,mogwai,7.1
velvet portraits,terrace martin,7.8
lost time,tacocat,6.1
love streams,tim hecker,8.2
interview 2016,death grips,7.0
city sun eater in the river of light,woods,7.6
twenty88,twenty88,6.5
further,flying saucer attack,8.5
halfaxa,grimes,7.8
i aka i,ash koosha,7.5
are you serious,andrew bird,7.2
it's the big joyous celebration,teen suicide,7.8
sept. 5th,dvsn,8.3
amen & goodbye,yeasayer,5.4
everything you've come to expect,the last shadow puppets,5.6
pussy's dead,autolux,7.2
patch the sky,bob mould,7.0
the follower,the field,7.9
rojus,leon vynehall,7.8
super,pet shop boys,6.9
all empires fall,tombs,7.8
silicon tare ep,com truise,5.9
next thing,frankie cosmos,8.5
eric bachmann,eric bachmann,7.2
the rebellion sessions,black milk & nat turner,7.1
#n/a,nisennenmondai,7.8
fleeting,glenn jones,7.2
slay-z,azealia banks,7.4
changes,charles bradley,7.1
iv,black mountain,7.5
three men and a baby,mike and the melvins,7.0
weezer (white album),weezer,6.2
slime season 3,young thug,7.9
a mineral love,bibio,6.8
empire builder,laura gibson,7.7
living life golden,elliphant,6.7
mind of mine,zayn,5.9
iii (moderat),moderat,7.1
venis,ramriddlz,4.5
psychopomp,japanese breakfast,7.9
the terminator ost,brad fiedel,8.5
the wilderness,explosions in the sky,8.0
dame fortune,rjd2,7.0
genesis,domo genesis,7.2
3 compositions (eemhm) 2011,anthony braxton,8.2
wuthering drum,public memory,6.9
genius of time,larry levan,8.8
slow forever,cobalt,8.4
scenes 2012-2015,studio ost,8.1
bbf hosted by dj escrow,babyfather,6.0
kouen kyoudai,masami akita & eiko ishibashi,5.1
a good night in the ghetto,kamaiyah,8.2
we disappear,the thermals,6.9
i'm a piece of shit,father,7.7
midwest farmer's daughter,margo price,7.0
as ep,amnesia scanner,8.2
vroom vroom ep,charli xcx,4.5
aa,baauer,7.3
thug talk,boosie badazz,7.3
crucial ep,starchild & the new romantic,5.9
drink more water 6,ilovemakonnen,6.2
hitch,the joy formidable,6.1
good grief,lucius,6.3
grapefruit,kiran leonard,7.0
this is what the truth feels like,gwen stefani,5.9
talk tight,rolling blackouts coastal fever,8.0
trekkie trax the best 2012 - 2015,various artists,7.2
hella personal film festival,open mike eagle & paul white,7.3
compassion,lust for youth,6.2
up to anything,the goon sax,7.0
wolves of want,bent shapes,6.8
the great destroyer,gadget,7.0
chaosmosis,primal scream,6.0
lil boat,lil yachty,4.8
full circle,hlos,7.7
wayfaring strangers: cosmic american music,various artists,6.2
the rarity of experience,chris forsyth and the solar motel band,7.7
you and i,jeff buckley,5.8
3001: a laced odyssey,flatbush zombies,7.2
time for a witness,the feelies,7.9
for a reason,lifetones,7.4
sign of the cross every mile to the border,ceramic tl,7.0
no one deserves happiness,the body,7.7
bothic,zelooperz,6.3
horse jumper of love,horse jumper of love,5.9
the sentence,zach cooper,6.0
iii ep,sheer mag,8.3
the last panthers,clark,7.1
trotro,dj katapila,7.7
mercy ep,fake boyfriend,7.8
transition,immix ensemble & vessel,7.0
potential,the range,8.0
long way home,lpsley,6.6
more rain,m. ward,5.9
before a million universes,big ups,7.6
oh inhuman spectacle,methyl ethel,6.7
post pop depression,iggy pop,6.9
brute,fatima al qadiri,7.3
no fantasy required,tiga,6.2
paid for it,jealousy,7.6
jettison the valley,carter tanton,6.4
glitterbust,glitterbust,7.8
empire underground ep,the big pink,6.5
forever sounds,wussy,6.9
fovere,tokimonsta,5.5
untitled unmastered.,kendrick lamar,8.6
united crushers,polia,6.6
he has risen,smoke dza,6.9
when you walk a long distance you are tired,mothers,7.1
blue cheese,kane strang,6.6
varmints,anna meredith,8.4
hiperasia,el guincho,6.8
a man alive,thao & the get down stay down,8.0
surface noise,jennifer o'connor,5.0
at the dam,mary lattimore,7.8
emilys d+evolution,esperanza spalding,8.6
belgica original soundtrack,soulwax,6.2
the ridge,sarah neufeld,6.9
zelalem,mikael seifu,7.4
under summer ,yndi halda,6.0
full circle,loretta lynn,8.0
we can do anything,violent femmes,4.6
heron oblivion,heron oblivion,7.7
petrol,anenon,7.6
vrhtelij,oranssi pazuzu,7.9
bowie at the beeb ,david bowie,8.0
arcology,thug entrancer,7.8
music for listening to music to,la sera,6.7
lullabies for the broken brain,quelle chris,7.4
january sun,kedr livanskiy,7.8
lnzndrf,lnzndrf,6.5
outer acid ep,mr. fingers,8.1
hxlt,hxlt,4.9
plaza,quilt,7.7
carta,especia,6.5
get disowned ,hop along,8.5
jerome raheem fortune,rome fortune,7.0
stranger things,yuck,5.2
cellar ep,na,7.5
god don't never change: the songs of blind willie johnson,various artists,5.8
no burden,lucy dacus,7.8
grandfeathered,pinkshinyultrablast,6.5
eraser stargazer,guerilla toss,6.9
in my mind,bj the chicago kid,7.6
music for a new society,john cale,8.5
principe del norte,prins thomas,6.8
wave gods,french montana,7.9
off the wall,michael jackson,10.0
george fest: a night to celebrate the music of george harrison,various artists,6.8
going down in history,waco brothers,6.7
euphoria ep,amthst,7.1
talk to me so i can fall asleep,crater,6.5
99,santigold,6.8
the art of hustle,yo gotti,6.6
songs from the shoebox,the snails,7.4
higher power,the dirty nil,6.8
star wars headspace,various artists,6.9
void beats / invocation trex,cavern of anti-matter,8.0
love yes,teen,6.8
death index,death index,7.0
traditional synthesizer music,venetian snares,7.4
seth bogart,seth bogart,8.0
need your light,ra ra riot,6.8
the heretic's bargain,rangda,7.5
life of pause,wild nothing,6.5
ultimate care ii,matmos,7.8
livin' on a high note,mavis staples,7.4
phase,jack garratt,5.6
mowing,michael nau,7.3
dj-kicks,moodymann,8.4
how to dance,mount moriah,7.0
ritualize,lushlife,5.8
daze,brood ma,7.5
benny...,benny hester,7.4
painting with,animal collective,6.2
basar,africaine 808,7.9
neo,so pitted,7.0
n so,rokia traor,5.8
under the perspective tree ep,why khaliq,7.8
the life of pablo,kanye west,9.0
skifflin',the skiffle players,6.8
on vacation,cfcf,7.8
holographic,daniel wohl,7.7
landless,eight bells,7.4
khalifa,wiz khalifa,5.1
out my feelings (in my past) ,boosie badazz,7.6
rot forever,sioux falls,6.9
personal life,two inch astronaut,6.9
a minor thought,moomin,7.5
evol,future,7.3
wriggling,abi reimold,7.9
wraptaypes,knxwledge,7.4
my wild west,lissie,5.8
janus,matt kivel,7.2
heaven adores you soundtrack,elliott smith,7.3
cardinal,pinegrove,8.0
super saiyan vol. 3,sicko mobb,6.8
voix,aluk todolo,7.9
why the mountains are black: primeval greek village music,various artists,7.4
i'm up,young thug,7.6
sviib,school of seven bells,8.1
the gamble,nonkeen,7.5
man made object,gogo penguin,7.5
all i need,foxes,4.9
pool,porches,8.3
milk n cookies box set,milk n cookies,7.9
long time traveller,jeb loy nichols,6.4
demain est une autre nuit,essaie pas,7.7
ritual spirit ep,massive attack,7.0
opus,eric prydz,6.2
wabi-sabi,cross record,7.8
thought rock fish scale,nap eyes,8.0
love over will,alex smoke,7.0
islah,kevin gates,8.5
big black coat,junior boys,8.0
stand up and speak,djds,6.7
seefu lilac,black moth super rainbow,5.5
scheherazade,freakwater,7.5
still in a dream: a story of shoegaze 1988-1995,various artists,8.0
nine track mind,charlie puth,2.5
felt like cappin,2 chainz,7.2
we are king,king,7.8
past cloaks,chester watson,7.2
is the is are,diiv,8.1
majid jordan,majid jordan,6.8
commontime,field music,7.8
pillars of ash,black tusk,8.2
jream house,a pleasure,6.7
anti,rihanna,7.7
the ghosts of highway 20,lucinda williams,8.0
martyrloserking,saul williams,7.1
begin,lion babe,6.2
my life in a hole in the ground,african head charge,8.2
young rich ni$$a$ 2,migos,7.4
human ceremony,sunflower bean,6.9
from farthest known objects,surgeon,7.8
songs in the key of animals,benji hughes,4.8
atgclvlsscap,ulver,6.5
this is acting,sia,6.8
the very special world of lee hazlewood,lee hazlewood,8.4
suicide songs,money,7.7
original machines,conrad keely,5.7
promise everything,basement,5.0
hymns,bloc party,5.0
nevermen,nevermen,5.8
third law,roly porter,8.0
night fiction,cian nugent,7.3
brawther & alixkun present once upon a time in japan,various artists,8.0
don't you,wet,4.0
the waiting room,tindersticks,8.0
this heat,this heat,9.0
the sound of durban vol. 1,various artists,8.1
palana,charlie hilton,6.9
wait & see ep,majical cloudz,7.5
jet plane and oxbow,shearwater,7.5
pond scum,bonnie prince billy,7.0
the birds outside sang,florist,7.3
paradise,pop. 1280,7.4
heroes,david bowie,10.0
lodger,david bowie,8.5
low,david bowie,10.0
diamond dogs,david bowie,9.0
young americans,david bowie,8.7
purple reign,future,7.2
something about april ii,adrian younge,8.0
age 101: drop x,little simz,7.4
the new toronto,tory lanez,3.9
moth,chairlift,7.6
new view,eleanor friedberger,7.8
night thoughts,suede,7.5
school girl distortional addict,number girl,8.3
here come the rattling trees,the high llamas,6.7
emotional mugger,ty segall,7.3
the catastrophist,tortoise,6.8
northern lights,allan kingdom,7.5
songs for our mothers,fat white family,6.3
not to disappear,daughter,6.7
adore life,savages,8.0
bells/prophecy,albert ayler,8.4
a coliseum complex museum,the besnard lakes,6.5
ou,lucrecia dalt,7.6
agony planet,dust,6.8
hallucinogen remixes,kelela,7.0
king stays king,timbaland,5.7
hyperion ep,krallice,8.3
covergirl,mila j,6.5
bloodiest,bloodiest,6.5
the return of the dragon (the abstract went on vacation),busta rhymes,5.6
live at moe,7 year bitch,7.0
free crack 3,lil bibby,7.1
chasms,lycus,8.0
shame,petal,7.9
rubble kings: the album,various artists,7.4
wall ep,wall,6.9
from my mind to yours,richie hawtin,6.5
nucleus,witchcraft,5.5
nothin personal,cozz,6.9
thugged out pissed off,lil b,6.3
another side,fingers inc.,8.8
where have you been all my life?,villagers,7.5
fun for family & friends ep,paper days,6.9
the middle sister,guy blakeslee,6.4
malibu,anderson .paak,8.6
an abundance of strawberries,julia brown,7.9
strictly mood ii swing,mood ii swing,6.9
the provider,coldair,7.0
cautionary tale,dylan leblanc,5.7
hitnrun phase two,prince,4.7
5 o'clock shadow,jimi tents,7.9
300 days 300 nights,lil durk,7.0
1993-1997,craw,8.3
sorry for the late reply: various remixes for various reasons,young marco,7.4
blackstar,david bowie,8.5
nobody 2,chief keef,6.7
ardipithecus,willow,5.8
in my feelings (going' thru it),boosie badazz,6.9
film music,mikael tariverdiev,8.0
speedin' bullet 2 heaven,kid cudi,4.0
from joy,kyle hall,8.2
dreamville ii: revenge of the dreamers,various artists,6.2
t r i s h ep,odd nosdam,6.8
the bell,ches smith,7.6
the hateful eight ost,ennio morricone,8.0
leave me alone,hinds,7.5
this thing called life,august alsina,7.4
why pay more?,the soft pink truth,7.0
america's greatest hits,gag,7.7
darkest before dawn,pusha t,8.2
screamadelica,primal scream,9.0
live 1977-1979,teenage jesus & the jerks,7.8
the revenant ost,various artists,7.3
a new place 2 drown,archy marshall,8.6
lil me,wiki,7.6
complete works,harmonia,8.5
try to be hopeful ,the spook school,7.2
christians catch hell: gospel roots 1976-79,various artists,7.3
purple,baroness,8.5
black market,rick ross,7.0
big grrrl small world,lizzo,7.5
long live the pimp,pimp c,5.0
when it's dark out,g-eazy,6.7
late nights: the album,jeremih,8.3
#horror ost,ema,6.4
glamorous damage,gum,6.7
city lake,bing & ruth,7.6
technoself,deantoni parks,7.2
chi-raq ost,various artists,5.0
the complete matrix tapes,the velvet underground,8.5
right on!,jennylee,7.3
before nostromo,stephan mathieu,7.9
the ties that bind: the river collection,bruce springsteen,8.7
christmas in reno,cassie ramone,7.1
live and unreleased: 1997-2000,laddio bolocko,7.8
musique sans paroles,various artists,7.7
a head full of dreams,coldplay,4.8
ilovemakonnen 2,ilovemakonnen,7.6
second toughest in the infants,underworld,8.8
100 ladies ep,zora jones,8.0
rivers and streams,lubomyr melnyk,7.2
kannon ,sunn o))),6.5
wake up!,pope francis,5.0
return of the tender lover,babyface,7.2
journey blind,magic circle,7.6
civil circus,diggs duke,7.4
product,sophie,6.6
free fall ep,jlin,7.6
white light from the mouth of infinity,swans,7.9
top 5 dead or alive,jadakiss,5.5
pregnant with success,junglepussy,7.5
but you caint use my phone,erykah badu,8.1
broken flowers ep,danny l harle,6.9
love is a hurtin' thing ,gloria ann taylor,8.7
catalina breeze,the blue jean committee,6.7
ty rex,ty segall,8.1
saint cecilia ep,foo fighters,6.0
look around,beat happening,8.2
paranoid london,paranoid london,8.2
a love supreme: the complete masters,john coltrane,10.0
monastic living ep,parquet courts,4.9
my name is,doug hream blunt,6.8
the wireless ep,punch brothers,6.8
night of your ascension,wrekmeister harmonies,7.8
heady nuggs: 20 years after clouds taste metallic ,the flaming lips,9.1
sold out,dj paypal,7.9
gode,andr bratten,7.4
anareta,horrendous,8.2
25,adele,7.3
side by side ep,natalie prass,7.2
kneedelus,kneebody and daedelus,8.0
invisible switch,joey anderson,7.4
n.v.,dragged into sunlight / gnaw their tongues,5.5
church in these streets,jeezy,6.0
shadow of a doubt,freddie gibbs,7.8
hard hold,jaala,7.8
dark sky island,enya,7.1
city of brides,en,7.4
junun,shye ben tzur / jonny greenwood / the rajasthan express,8.0
hexadic ii,six organs of admittance,7.8
agitations,lotic,8.2
rave cave 2 ep,andrew hung,7.2
time & materials,cavanaugh,7.2
mutant,arca,8.4
nothing,kode9,7.6
the incredible true story,logic,6.1
4 walls,f(x),7.3
jodorowskys dune ost,kurt stenzel,8.0
purpose,justin bieber,6.2
making time,jamie woon,7.4
the miraculous,anna von hausswolff,7.8
nef the pharaoh ep,nef the pharaoh,7.3
america,wreckless eric,7.7
free tc,ty dolla $ign,7.7
hell ep,the pains of being pure at heart,5.5
skid row,james ferraro,6.6
know it all,alessia cara,5.5
parallelogram,various artists,8.4
people's instinctive travels and the paths of rhythm,a tribe called quest,10.0
cool uncle,cool uncle,7.5
norberg/apondalifa,tim hecker,7.6
alone in the universe,jeff lynne's elo,6.3
animal nature,escort,6.8
montage of heck: the home recordings,kurt cobain,4.0
riot boi,le1f,7.5
bottom of the morning,pinkish black,7.9
evenifudontbelieve,rustie,7.3
fit me in ep,frankie cosmos,7.0
mmm,puff daddy,6.6
one,kate boy,6.9
art angels,grimes,8.5
know how to carry a whip,corrections house,7.0
seems unfair,trust fund,6.8
true will,white widows pact,7.0
garden of delete,oneohtrix point never,8.7
vulnicura strings,bjrk,6.8
basement hysteria,pc worship,7.8
modern warfare eps 1-3,special request,7.3
vertigo,the necks,7.7
amy: the original soundtrack,amy winehouse,5.4
slime season 2,young thug,7.9
astral weeks,van morrison,10.0
late knight special,kirk knight,6.4
dealer,foxing,7.6
the cutting edge 1965-1966: the bootleg series volume 12,bob dylan,8.7
the things we do to find people who feel like us,beach slang,8.0
delirium,ellie goulding,7.2
amor supremo ,carla morrison,8.0
sprained ankle,julien baker,7.0
loaded: re-loaded 45th anniversary edition,the velvet underground,10.0
ii,fuzz,6.7
music for life itself & the interrupters,joshua abrams,7.0
accidental sky,white out,6.9
the source,ted hearne,7.0
elaenia,floating points,8.4
aquaria,boots,5.9
i am a problem: mind in pieces,wolf eyes,7.8
cocksure,laura stevenson,7.0
return to the moon,el vy,4.8
[cease & desist] diy! (cult classics from the post-punk era 1978 - 82),various artists,8.4
technomancer,pictureplane,5.9
yellow tape activities,mozzy,7.5
stop suffering ep,tropic of cancer,7.1
gahdamn! ep,d.r.a.m.,6.9
teens of style,car seat headrest,8.1
torch of the mystics,sun city girls,9.0
the attic tapes,john renbourn,6.5
dillatronic,j dilla,7.0
muscle up,patrick cowley,8.1
rip chrysalis,eartheater,7.7
under the same sky,basic soul unit,6.5
songs of lament ep,yautja,7.0
christine and the queens,christine and the queens,8.0
communion,rabit,7.9
sleepwalker,long beard,6.6
theres nothing wrong with love,built to spill,9.3
silver bullets,the chills,6.9
deeper than sky,vhl,8.2
bizarster,luke vibert,6.4
cardinal,philip jeck,7.6
many moons,martin courtney,7.0
airplane mode,ty dolla $ign,6.8
howl,rival consoles,7.7
international blackjazz society,shining,7.0
karamika,karamika,7.3
as if,!!!,6.9
liberman,vanessa carlton,7.8
tous les garons et les filles,franoise hardy,8.6
ballin like im kobe,g herbo,7.2
life,dan friel,7.8
nothing feels good,the promise ring,8.6
dream all over,gun outfit,8.1
american tragic,wax idols,7.6
lost themes remixed,john carpenter,6.9
autumn eternal,panopticon,7.5
divers,joanna newsom,8.5
electronica 1: the time machine,jean-michel jarre,4.0
incitation ep,olga bell,7.2
alma do meu pai ep,dj firmeza,7.6
lightless walk,cult leader,7.5
thank your lucky stars,beach house,8.1
i thought the future would be cooler,yacht,5.0
all we need,raury,6.8
cardamom times ep,weyes blood,7.7
shape shift,zombi,7.2
the documentary 2 ,the game,7.2
sexwitch,sexwitch,6.4
eyes of love,the edge of daybreak,7.3
let's jam 1 ep,zomby,4.9
grievances,kowloon walled city,7.8
vega intl. night school,neon indian,8.6
